,PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYN,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolYN,PoolQC,Fence,MoSold,YrSold,SaleType,SaleCondition,Bathrooms
2489,907135040,1097,145000,20,RL,112.0,10859,Pave,0.0,1,4,4,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,NO,0.0,3,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1097.0,1097.0,GasA,5,Y,SBrkr,1097,0,0,0.0,0.0,1,1,3,1,3,6,8,0,0.0,Attchd,yes,1.0,2.0,672.0,3.0,3.0,3,392,64,0,0,0,no,0.0,NO,6,2009,WD ,Normal,1.5
2490,903204040,1612,128500,50,RM,53.0,5830,Pave,0.0,1,4,4,Corner,3,BrkSide,Feedr,Feedr,1Fam,1.5Fin,5,6,1950,1997,Gable,CompShg,MetalSd,MetalSd,NO,0.0,3,4,CBlock,3.0,3.0,1.0,3.0,788.0,1.0,0.0,200.0,988.0,GasA,5,Y,SBrkr,1030,582,0,0.0,0.0,1,1,3,1,3,7,8,0,0.0,Detchd,yes,1.0,1.0,363.0,3.0,3.0,3,0,0,0,0,0,no,0.0,MnPrv,3,2010,WD ,Normal,1.5
2491,905100080,1452,158450,85,RL,75.0,11235,Pave,0.0,1,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1964,1980,Gable,CompShg,HdBoard,HdBoard,BrkFace,30.0,3,3,CBlock,4.0,3.0,3.0,4.0,785.0,1.0,0.0,635.0,1420.0,GasA,4,Y,SBrkr,1452,0,0,1.0,0.0,1,0,2,1,3,6,6,1,3.0,Detchd,yes,1.0,2.0,572.0,3.0,3.0,3,92,0,88,0,0,no,0.0,NO,11,2007,WD ,Normal,2.0
2492,910202100,816,120500,30,RM,46.63694951072478,5890,Pave,0.0,1,4,4,Corner,3,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,NO,0.0,4,4,BrkTil,3.0,3.0,3.0,5.0,538.0,1.0,0.0,278.0,816.0,GasA,5,Y,SBrkr,816,0,0,0.0,0.0,1,0,2,1,3,5,8,0,0.0,Detchd,yes,1.0,1.0,432.0,3.0,3.0,3,0,0,96,0,0,no,0.0,NO,6,2008,WD ,Normal,1.0
2493,903454100,1969,141000,50,RM,60.0,6876,Pave,0.0,1,3,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1938,1958,Gable,CompShg,Wd Sdng,Wd Sdng,NO,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1272.0,1272.0,GasA,3,Y,SBrkr,1272,0,697,0.0,0.0,2,0,4,1,3,9,7,1,4.0,Detchd,yes,1.0,2.0,400.0,3.0,3.0,3,0,34,0,0,0,no,0.0,NO,11,2008,COD,Normal,2.0
2494,528292020,2035,222500,60,RL,75.26047624778252,9505,Pave,0.0,2,4,4,CulDSac,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,884.0,884.0,GasA,5,Y,SBrkr,884,1151,0,0.0,0.0,2,1,3,1,4,8,8,1,4.0,BuiltIn,yes,3.0,2.0,434.0,3.0,3.0,3,144,48,0,0,0,no,0.0,NO,5,2010,WD ,Normal,2.5
2495,903231070,1176,114500,50,RM,52.0,6240,Pave,0.0,1,4,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,NO,0.0,3,3,PConc,3.0,3.0,1.0,1.0,0.0,1.0,0.0,816.0,816.0,GasA,3,Y,SBrkr,816,0,360,0.0,0.0,1,0,3,1,3,6,8,1,4.0,Detchd,yes,1.0,2.0,528.0,3.0,3.0,3,112,0,0,0,0,no,0.0,MnPrv,9,2006,WD ,Normal,1.0
2496,528110010,2296,451950,60,RL,97.0,13478,Pave,0.0,2,4,4,Corner,3,NridgHt,Norm,Norm,1Fam,2Story,10,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,Stone,420.0,5,3,PConc,5.0,3.0,4.0,6.0,1338.0,1.0,0.0,384.0,1722.0,GasA,5,Y,SBrkr,1728,568,0,1.0,0.0,2,1,3,1,5,10,8,1,4.0,BuiltIn,yes,2.0,3.0,842.0,3.0,3.0,3,382,274,0,0,0,no,0.0,NO,6,2009,ConLI,Normal,3.5
2497,528228325,1557,234000,120,RL,25.305889751490053,3196,Pave,0.0,1,4,4,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,18.0,4,3,PConc,4.0,3.0,4.0,1.0,0.0,1.0,0.0,1374.0,1374.0,GasA,5,Y,SBrkr,1557,0,0,0.0,0.0,2,0,2,1,4,7,8,1,3.0,Attchd,yes,3.0,2.0,420.0,3.0,3.0,3,143,20,0,0,0,no,0.0,NO,10,2006,WD ,Normal,2.0
2498,534401110,1209,159000,20,RL,90.0,9900,Pave,0.0,1,4,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,NO,0.0,3,3,PConc,4.0,3.0,1.0,4.0,1059.0,1.0,0.0,150.0,1209.0,GasA,4,Y,SBrkr,1209,0,0,1.0,0.0,1,0,3,1,3,6,8,0,0.0,Attchd,yes,2.0,2.0,504.0,3.0,3.0,3,0,0,120,0,0,no,0.0,NO,4,2010,ConLD,Normal,2.0
2499,908226130,924,80000,190,RL,60.0,12180,Pave,0.0,1,4,4,Inside,3,Edwards,Norm,Norm,2fmCon,1.5Fin,4,4,1941,1950,Gable,CompShg,MetalSd,MetalSd,NO,0.0,3,2,BrkTil,4.0,3.0,1.0,4.0,348.0,1.0,0.0,324.0,672.0,Grav,2,N,FuseA,672,252,0,1.0,0.0,1,0,2,1,2,5,8,0,0.0,Detchd,yes,1.0,1.0,280.0,3.0,3.0,3,0,0,0,0,0,no,0.0,MnPrv,7,2010,WD ,Normal,2.0
2500,534252090,999,178400,85,RL,95.98185092852391,12122,Pave,0.0,2,4,4,Corner,3,NAmes,Norm,Norm,1Fam,SFoyer,7,9,1961,2007,Gable,CompShg,CemntBd,CmentBd,Stone,210.0,5,3,CBlock,3.0,3.0,3.0,5.0,867.0,1.0,0.0,77.0,944.0,GasA,4,Y,SBrkr,999,0,0,1.0,0.0,1,0,3,1,5,6,8,0,0.0,Attchd,yes,2.0,2.0,588.0,3.0,3.0,3,144,76,0,0,0,no,0.0,NO,7,2008,WD ,Normal,2.0
2501,902330090,2454,185000,75,RM,75.0,13500,Pave,1.0,1,4,4,Corner,3,OldTown,Norm,Norm,1Fam,2.5Unf,7,8,1879,1987,Gable,CompShg,Wd Sdng,Wd Sdng,NO,0.0,3,4,PConc,3.0,3.0,1.0,1.0,0.0,1.0,0.0,819.0,819.0,GasA,3,Y,FuseA,1312,1142,0,0.0,0.0,2,0,3,1,3,8,8,1,4.0,Attchd,yes,1.0,2.0,576.0,3.0,3.0,1,0,148,150,0,0,no,0.0,MnPrv,2,2007,WD ,Normal,2.0
2502,535354070,1200,129900,20,RL,60.0,9600,Pave,0.0,1,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,NO,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,390.0,1.0,0.0,810.0,1200.0,GasA,3,Y,SBrkr,1200,0,0,0.0,0.0,1,0,3,1,3,6,8,0,0.0,Attchd,yes,3.0,1.0,246.0,3.0,3.0,3,126,0,0,0,0,no,0.0,GdWo,8,2009,WD ,Normal,1.0
2503,916326010,1707,228000,20,RL,131.98494251176086,16669,Pave,0.0,2,4,4,Corner,3,Timber,Norm,Norm,1Fam,1Story,8,6,1981,1981,Hip,WdShake,Plywood,Plywood,BrkFace,653.0,4,3,CBlock,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1686.0,1686.0,GasA,3,Y,SBrkr,1707,0,0,0.0,0.0,2,1,2,1,3,6,8,1,3.0,Attchd,yes,2.0,2.0,511.0,3.0,3.0,3,574,64,0,0,0,no,0.0,NO,1,2006,WD ,Normal,2.5
2504,905200380,872,105000,30,RL,138.7944122196086,17529,Pave,0.0,1,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,872.0,872.0,GasA,2,N,FuseF,872,0,0,0.0,0.0,1,0,2,1,2,5,5,1,4.0,Detchd,yes,1.0,1.0,322.0,2.0,2.0,1,0,0,116,0,0,no,0.0,NO,4,2006,WD ,Normal,1.0
2505,902406030,960,125000,20,RM,65.0,9750,Pave,1.0,1,4,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,5,5,1958,1958,Hip,CompShg,HdBoard,HdBoard,NO,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,960.0,960.0,GasA,5,Y,SBrkr,960,0,0,0.0,0.0,1,0,3,1,3,5,8,0,0.0,Detchd,yes,1.0,2.0,624.0,3.0,3.0,3,0,0,0,0,0,no,0.0,NO,7,2006,WD ,Normal,1.0
2506,535354200,1824,146000,90,RL,76.0,12436,Pave,0.0,1,4,4,Inside,3,NAmes,Norm,Norm,Duplex,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,NO,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1824.0,1824.0,GasA,2,Y,FuseA,1824,0,0,0.0,0.0,2,0,5,2,3,9,8,0,0.0,Detchd,yes,1.0,2.0,484.0,3.0,3.0,3,0,0,0,0,0,no,0.0,NO,1,2008,WD ,Normal,2.0
2507,923226150,1652,146500,90,RL,93.7173063512629,11836,Pave,0.0,2,4,4,Corner,3,Mitchel,Norm,Norm,Duplex,1Story,5,5,1970,1970,Gable,CompShg,Plywood,Plywood,NO,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,149.0,1.0,0.0,1503.0,1652.0,GasA,3,Y,SBrkr,1652,0,0,0.0,0.0,2,0,4,2,3,8,8,0,0.0,2Types,yes,1.0,3.0,928.0,3.0,3.0,3,0,0,0,0,0,no,0.0,NO,3,2006,WD ,Normal,2.0
2508,903234050,1068,109500,30,RM,51.0,6120,Pave,0.0,1,4,4,Inside,3,OldTown,Artery,Norm,1Fam,1Story,6,5,1923,1950,Gable,CompShg,Wd Sdng,Wd Sdng,NO,0.0,3,3,BrkTil,2.0,2.0,1.0,5.0,960.0,1.0,0.0,164.0,1124.0,GasA,3,Y,SBrkr,1068,0,0,1.0,0.0,1,0,2,1,3,5,8,1,4.0,Detchd,yes,1.0,1.0,288.0,3.0,3.0,3,0,0,128,0,0,no,0.0,NO,3,2010,WD ,Normal,2.0
2509,532353030,1211,144000,20,RL,73.16220941920153,9240,Pave,0.0,2,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,6,1962,2002,Hip,CompShg,HdBoard,HdBoard,NO,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,612.0,1.0,0.0,252.0,864.0,GasA,4,Y,SBrkr,1211,0,0,0.0,0.0,1,0,2,1,3,6,7,1,3.0,Detchd,yes,1.0,2.0,576.0,3.0,3.0,3,161,0,0,0,0,no,0.0,MnPrv,3,2006,WD ,Normal,1.0
2510,534431070,1556,172500,50,RL,120.0,17360,Pave,0.0,1,4,4,Corner,3,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,Stone,340.0,3,4,CBlock,3.0,3.0,1.0,3.0,300.0,1.0,0.0,482.0,782.0,GasA,3,Y,SBrkr,1019,537,0,0.0,0.0,2,0,3,1,3,6,8,1,4.0,Attchd,yes,1.0,2.0,470.0,3.0,3.0,3,0,0,150,0,0,no,0.0,NO,1,2010,WD ,Normal,2.0
2511,528435050,1702,275500,20,RL,85.0,10130,Pave,0.0,1,4,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,260.0,4,3,PConc,4.0,3.0,3.0,6.0,1294.0,1.0,0.0,408.0,1702.0,GasA,5,Y,SBrkr,1702,0,0,1.0,0.0,2,0,3,1,4,7,8,1,4.0,Attchd,yes,2.0,3.0,844.0,3.0,3.0,3,0,69,0,0,0,no,0.0,NO,3,2009,WD ,Normal,3.0
2512,528482040,1662,291000,20,FV,85.0,10625,Pave,0.0,1,4,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,NO,0.0,4,3,PConc,4.0,3.0,1.0,6.0,1430.0,1.0,0.0,222.0,1652.0,GasA,5,Y,SBrkr,1662,0,0,1.0,0.0,2,0,3,1,5,8,8,1,4.0,Attchd,yes,2.0,3.0,711.0,3.0,3.0,3,168,120,0,0,0,no,0.0,NO,3,2009,WD ,Normal,3.0
2513,904101070,3086,200500,50,RL,138.0,18030,Pave,0.0,2,3,4,Inside,3,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,1946,1994,Gable,CompShg,MetalSd,MetalSd,NO,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,152.0,4.0,469.0,977.0,1598.0,GasA,3,Y,SBrkr,1636,971,479,0.0,0.0,3,0,3,1,5,12,4,1,4.0,NO,no,0.0,0.0,0.0,0.0,0.0,3,122,0,0,0,0,no,0.0,MnPrv,3,2007,WD ,Normal,3.0
2514,528102040,1718,337500,20,RL,96.0,12456,Pave,0.0,1,4,4,FR2,3,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,Stone,230.0,5,3,PConc,5.0,3.0,4.0,6.0,1172.0,1.0,0.0,528.0,1700.0,GasA,5,Y,SBrkr,1718,0,0,1.0,0.0,2,0,3,1,5,7,8,1,4.0,Attchd,yes,3.0,3.0,786.0,3.0,3.0,3,216,48,0,0,0,no,0.0,NO,7,2009,WD ,Normal,3.0
2515,527452060,958,143750,120,RL,39.01984502357415,4928,Pave,0.0,2,4,4,Inside,3,NPkVill,Norm,Norm,TwnhsE,1Story,6,6,1976,1976,Gable,CompShg,Plywood,Plywood,NO,0.0,3,3,CBlock,4.0,3.0,1.0,2.0,958.0,1.0,0.0,0.0,958.0,GasA,3,Y,SBrkr,958,0,0,0.0,0.0,2,0,2,1,3,5,8,0,0.0,Attchd,yes,2.0,2.0,440.0,3.0,3.0,3,0,60,0,0,0,no,0.0,NO,10,2009,WD ,Normal,2.0
2516,534127260,1295,164000,20,RL,130.0,11700,Pave,0.0,1,4,4,Corner,3,NWAmes,Norm,Norm,1Fam,1Story,6,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,196.0,3,3,PConc,4.0,3.0,1.0,5.0,910.0,1.0,0.0,385.0,1295.0,GasA,2,Y,SBrkr,1295,0,0,1.0,0.0,1,1,3,1,3,6,8,0,0.0,Attchd,yes,3.0,2.0,528.0,3.0,3.0,3,0,194,0,0,200,no,0.0,NO,4,2007,WD ,Normal,2.5
2517,907275140,1828,279500,20,RL,101.20772302989545,12782,Pave,0.0,1,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,HdBoard,HdBoard,BrkFace,164.0,4,3,PConc,5.0,3.0,4.0,6.0,1360.0,1.0,0.0,462.0,1822.0,GasA,5,Y,SBrkr,1828,0,0,1.0,0.0,2,0,3,1,4,7,8,1,4.0,Attchd,yes,3.0,2.0,523.0,3.0,3.0,3,194,144,0,0,0,no,0.0,NO,6,2009,WD ,Normal,3.0
2518,903201020,1432,149000,30,RL,52.37749083420109,6615,Pave,0.0,1,4,4,Inside,3,BrkSide,Norm,Norm,1Fam,1Story,6,6,1923,1950,Gable,CompShg,MetalSd,MetalSd,NO,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1022.0,1022.0,GasA,3,N,FuseA,1432,0,0,0.0,0.0,1,0,3,1,4,6,8,1,4.0,BuiltIn,yes,1.0,1.0,216.0,2.0,3.0,3,266,61,0,0,0,no,0.0,GdWo,9,2009,WD ,Normal,1.0
2519,534278150,1187,140500,20,RL,113.6785541808957,14357,Pave,0.0,2,4,4,CulDSac,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,NO,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,311.0,2.0,167.0,386.0,864.0,GasA,3,Y,SBrkr,1187,0,0,1.0,0.0,1,0,2,1,3,6,8,1,3.0,Attchd,yes,2.0,2.0,440.0,3.0,3.0,3,128,0,0,0,0,no,0.0,NO,8,2007,CWD,Normal,2.0
2520,527182040,1088,170000,120,RL,29.26488376768061,3696,Pave,0.0,1,4,4,Inside,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1986,1986,Gable,CompShg,HdBoard,HdBoard,NO,0.0,4,3,CBlock,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1074.0,1074.0,GasA,5,Y,SBrkr,1088,0,0,0.0,0.0,1,1,2,1,4,5,8,0,0.0,Attchd,yes,2.0,2.0,461.0,3.0,3.0,3,0,74,137,0,0,no,0.0,NO,10,2007,WD ,Normal,1.5
2521,528120020,1717,255500,20,RL,87.0,11146,Pave,0.0,2,4,4,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,250.0,4,3,PConc,5.0,3.0,3.0,1.0,0.0,1.0,0.0,1709.0,1709.0,GasA,5,Y,SBrkr,1717,0,0,0.0,0.0,2,0,3,1,4,7,8,1,4.0,Attchd,yes,2.0,3.0,908.0,3.0,3.0,3,169,39,0,0,0,no,0.0,NO,7,2009,WD ,Normal,2.0
2522,905476120,1367,119000,50,RL,50.0,8405,Pave,1.0,1,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,8,1900,1950,Gable,CompShg,MetalSd,MetalSd,NO,0.0,3,3,BrkTil,3.0,4.0,1.0,3.0,241.0,4.0,391.0,229.0,861.0,GasA,5,Y,SBrkr,961,406,0,1.0,0.0,1,0,4,1,3,7,8,0,0.0,Detchd,yes,1.0,1.0,384.0,3.0,3.0,3,0,130,112,0,0,no,0.0,MnPrv,4,2008,WD ,Normal,2.0
2523,910201130,1090,120000,50,RM,60.0,6000,Pave,0.0,1,4,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,8,1940,2006,Gable,CompShg,VinylSd,VinylSd,NO,0.0,3,3,CBlock,2.0,3.0,1.0,1.0,0.0,1.0,0.0,720.0,720.0,GasA,4,Y,SBrkr,760,330,0,0.0,0.0,1,0,3,1,3,5,8,0,0.0,Detchd,yes,1.0,1.0,240.0,3.0,3.0,3,0,0,0,0,0,no,0.0,NO,7,2008,WD ,Normal,1.0
2524,905201020,960,144900,20,RL,94.0,9239,Pave,0.0,1,4,4,Inside,3,Sawyer,Feedr,Norm,1Fam,1Story,5,8,1963,2003,Gable,CompShg,VinylSd,VinylSd,NO,0.0,3,4,CBlock,3.0,3.0,1.0,6.0,634.0,1.0,0.0,326.0,960.0,GasA,5,Y,SBrkr,960,0,0,1.0,0.0,1,0,3,1,4,6,8,0,0.0,Attchd,yes,3.0,1.0,300.0,3.0,3.0,3,168,0,0,0,0,no,0.0,NO,5,2008,WD ,Normal,2.0
2525,905450020,1689,127500,20,RL,73.0,9855,Pave,0.0,1,4,4,Corner,3,Edwards,Norm,Norm,1Fam,1Story,6,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,NO,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1436.0,1436.0,GasA,2,Y,SBrkr,1689,0,0,0.0,0.0,1,0,3,1,3,7,8,1,4.0,Attchd,yes,1.0,2.0,480.0,3.0,3.0,3,0,0,0,0,0,no,0.0,MnPrv,11,2009,COD,Normal,1.0
2526,535181030,1657,163500,20,RL,96.24314453359248,12155,Pave,0.0,4,4,4,Inside,3,NAmes,PosN,Norm,1Fam,1Story,6,3,1970,1970,Gable,CompShg,Plywood,Plywood,NO,0.0,3,3,CBlock,4.0,3.0,1.0,2.0,1237.0,1.0,0.0,420.0,1657.0,GasA,4,Y,SBrkr,1657,0,0,0.0,1.0,2,0,3,1,3,7,8,1,3.0,Attchd,yes,1.0,2.0,484.0,3.0,3.0,3,0,0,0,0,147,no,0.0,NO,3,2007,WD ,Normal,2.5
2527,913350030,1625,242500,20,RL,69.0,23580,Pave,0.0,2,4,4,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,6,6,1979,1979,Gable,CompShg,Plywood,Plywood,NO,0.0,3,3,CBlock,4.0,3.0,4.0,6.0,776.0,1.0,0.0,849.0,1625.0,GasA,3,Y,SBrkr,1625,0,0,0.0,1.0,2,0,3,1,2,6,8,1,3.0,Attchd,yes,3.0,2.0,576.0,3.0,3.0,3,136,28,0,0,0,no,0.0,NO,9,2006,WD ,Normal,2.5
2528,531451020,1617,193000,120,RL,50.0,8012,Pave,0.0,1,4,4,Inside,3,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,CompShg,Plywood,Plywood,NO,0.0,4,3,PConc,4.0,3.0,1.0,2.0,165.0,6.0,841.0,598.0,1604.0,GasA,5,Y,SBrkr,1617,0,0,1.0,0.0,2,0,2,1,4,5,8,1,2.0,Attchd,yes,2.0,2.0,533.0,3.0,3.0,3,0,69,0,0,0,no,0.0,NO,7,2008,WD ,Normal,3.0
2529,531452140,1199,153900,120,RL,55.0,7892,Pave,0.0,1,4,4,Inside,3,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1993,Gable,CompShg,Plywood,Plywood,NO,0.0,4,3,PConc,4.0,3.0,1.0,6.0,300.0,1.0,0.0,899.0,1199.0,GasA,5,Y,SBrkr,1199,0,0,0.0,0.0,2,0,2,1,4,5,8,0,0.0,Attchd,yes,2.0,2.0,530.0,3.0,3.0,3,0,63,0,0,0,no,0.0,NO,3,2008,WD ,Normal,2.0
2530,906201023,2243,225000,60,RL,116.0,13474,Pave,0.0,1,4,4,Inside,3,SawyerW,Feedr,Norm,1Fam,2Story,7,5,1990,1991,Gable,CompShg,HdBoard,Plywood,BrkFace,246.0,4,3,CBlock,4.0,3.0,1.0,5.0,700.0,1.0,0.0,0.0,700.0,GasA,4,Y,SBrkr,1122,1121,0,1.0,0.0,2,1,4,1,4,8,8,1,3.0,Attchd,yes,2.0,3.0,746.0,3.0,3.0,3,127,44,224,0,0,no,0.0,NO,6,2007,WD ,Normal,3.5
2531,902205020,1141,85000,50,RM,50.0,5925,Pave,0.0,1,4,4,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,1900,1950,Gable,CompShg,MetalSd,MetalSd,NO,0.0,3,3,BrkTil,2.0,3.0,1.0,2.0,122.0,3.0,448.0,0.0,570.0,GasA,4,N,SBrkr,761,380,0,0.0,0.0,1,0,3,1,3,6,8,0,0.0,Detchd,yes,1.0,1.0,252.0,2.0,2.0,3,0,0,96,0,0,no,0.0,NO,5,2007,ConLw,Normal,1.0
2532,904302030,1073,157000,20,RL,50.0,5500,Pave,0.0,1,4,4,Inside,3,SWISU,Norm,Norm,1Fam,1Story,7,5,2004,2004,Shed,CompShg,VinylSd,VinylSd,NO,0.0,3,3,PConc,4.0,4.0,2.0,6.0,510.0,2.0,373.0,190.0,1073.0,GasA,5,Y,SBrkr,1073,0,0,1.0,0.0,2,0,2,1,3,4,8,0,0.0,Detchd,yes,1.0,1.0,246.0,3.0,3.0,3,0,120,0,0,0,no,0.0,NO,5,2006,WD ,Normal,3.0
2533,905105200,892,137900,20,RL,65.0,7800,Pave,0.0,1,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,2008,Hip,CompShg,HdBoard,HdBoard,BrkFace,47.0,3,3,CBlock,3.0,3.0,2.0,4.0,240.0,3.0,474.0,150.0,864.0,GasA,5,Y,SBrkr,892,0,0,1.0,0.0,1,0,3,1,4,5,8,0,0.0,Detchd,yes,1.0,1.0,416.0,3.0,3.0,3,0,0,0,0,0,no,0.0,NO,6,2010,WD ,Normal,2.0
2534,905108170,1126,152000,85,RL,58.59311143962027,7400,Pave,0.0,2,4,4,CulDSac,3,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1984,1984,Gable,CompShg,VinylSd,VinylSd,NO,0.0,3,3,PConc,4.0,3.0,3.0,2.0,104.0,5.0,956.0,0.0,1060.0,GasA,3,Y,SBrkr,1126,0,0,1.0,0.0,1,0,2,1,3,5,8,0,0.0,Attchd,yes,1.0,2.0,506.0,3.0,3.0,3,178,0,0,0,0,no,0.0,NO,3,2008,WD ,Normal,2.0
2535,534129370,1336,163000,20,RL,80.0,9600,Pave,0.0,1,4,4,Inside,3,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,3,3,CBlock,4.0,3.0,2.0,5.0,553.0,3.0,147.0,588.0,1288.0,GasA,3,Y,SBrkr,1336,0,0,0.0,1.0,2,0,3,1,3,6,8,1,2.0,Attchd,yes,2.0,2.0,502.0,3.0,3.0,3,312,11,0,0,0,no,0.0,NO,8,2009,WD ,Normal,2.5
2536,528275160,2004,257500,60,RL,102.07078372542499,12891,Pave,0.0,2,4,4,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,NO,0.0,4,3,PConc,5.0,3.0,1.0,6.0,651.0,1.0,0.0,219.0,870.0,GasA,5,Y,SBrkr,878,1126,0,1.0,0.0,2,1,4,1,4,8,8,1,4.0,BuiltIn,yes,3.0,3.0,644.0,3.0,3.0,3,0,48,0,0,0,no,0.0,NO,7,2009,WD ,Normal,3.5
2537,914476520,1560,201000,20,RL,129.0,9196,Pave,0.0,2,4,4,Inside,3,Mitchel,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,NO,0.0,4,3,PConc,5.0,3.0,1.0,1.0,0.0,1.0,0.0,1560.0,1560.0,GasA,5,Y,SBrkr,1560,0,0,0.0,0.0,2,0,3,1,4,7,8,0,0.0,Attchd,yes,3.0,2.0,573.0,3.0,3.0,3,100,150,0,0,0,no,0.0,NO,4,2010,WD ,Normal,2.0
